created_at,entry_id,field1,field2,field3,field4,field5,field6
2023-08-06T15:57:42+0100,41,2023-08-06T15:57:42+0100,24.81201171875,51.08795166015625,401,34.2,29.0
2023-08-06T15:57:51+0100,42,2023-08-06T15:57:51+0100,24.798660278320312,50.83465576171875,403,34.2,29.0
2023-08-06T15:57:59+0100,43,2023-08-06T15:57:59+0100,24.774627685546875,50.7598876953125,404,34.2,29.0
2023-08-06T15:58:08+0100,44,2023-08-06T15:58:08+0100,24.681167602539062,50.59356689453125,406,34.2,29.0
2023-08-06T15:58:17+0100,45,2023-08-06T15:58:17+0100,24.65179443359375,50.469970703125,406,34.2,29.0
2023-08-06T15:58:25+0100,46,2023-08-06T15:58:25+0100,24.571685791015625,50.30670166015625,406,34.2,29.0
2023-08-06T15:58:34+0100,47,2023-08-06T15:58:34+0100,24.531631469726562,50.24566650390625,406,34.2,29.0
2023-08-06T15:58:42+0100,48,2023-08-06T15:58:42+0100,24.486236572265625,50.02899169921875,405,34.2,29.0
2023-08-06T15:58:51+0100,49,2023-08-06T15:58:51+0100,24.427490234375,49.80316162109375,406,34.2,29.0
2023-08-06T15:58:59+0100,50,2023-08-06T15:58:59+0100,24.400787353515625,49.61395263671875,405,34.2,29.0
2023-08-06T15:59:08+0100,51,2023-08-06T15:59:08+0100,24.37408447265625,49.29046630859375,403,34.2,29.0
2023-08-06T15:59:16+0100,52,2023-08-06T15:59:16+0100,24.384765625,49.16229248046875,402,34.2,29.0
2023-08-06T15:59:25+0100,53,2023-08-06T15:59:25+0100,24.355392456054688,49.041748046875,402,34.2,29.0
2023-08-06T15:59:33+0100,54,2023-08-06T15:59:33+0100,24.347381591796875,48.84796142578125,399,34.2,29.0
2023-08-06T15:59:42+0100,55,2023-08-06T15:59:42+0100,24.339370727539062,48.53515625,399,34.2,29.0
2023-08-06T15:59:50+0100,56,2023-08-06T15:59:50+0100,24.350051879882812,48.39019775390625,399,34.2,29.0
2023-08-06T15:59:59+0100,57,2023-08-06T15:59:59+0100,24.334030151367188,48.2147216796875,400,34.2,29.0
2023-08-06T16:00:07+0100,58,2023-08-06T16:00:07+0100,24.376754760742188,47.95989990234375,398,34.2,29.0
2023-08-06T16:00:16+0100,59,2023-08-06T16:00:16+0100,24.37408447265625,47.71575927734375,397,34.2,29.0
2023-08-06T16:00:25+0100,60,2023-08-06T16:00:25+0100,24.35272216796875,47.8240966796875,391,34.2,29.0
2023-08-06T16:00:33+0100,61,2023-08-06T16:00:33+0100,24.237899780273438,47.9949951171875,387,34.2,29.0
2023-08-06T16:00:41+0100,62,2023-08-06T16:00:41+0100,24.123077392578125,48.06365966796875,378,34.2,29.0
2023-08-06T16:00:50+0100,63,2023-08-06T16:00:50+0100,24.037628173828125,48.08349609375,374,34.2,29.0
2023-08-06T16:00:58+0100,64,2023-08-06T16:00:58+0100,23.98956298828125,48.06976318359375,371,34.2,29.0
2023-08-06T16:01:07+0100,65,2023-08-06T16:01:07+0100,23.885421752929688,48.0438232421875,366,34.2,29.0
2023-08-06T16:01:15+0100,66,2023-08-06T16:01:15+0100,23.853378295898438,48.126220703125,366,34.2,29.0
