created_at,entry_id,field1,field2,field3,field4,field5,field6
2023-08-05T22:41:03+0100,68,2023-08-05T22:41:03+0100,19.698410034179688,66.1529541015625,1286,25.3,50.0
2023-08-05T22:41:33+0100,69,2023-08-05T22:41:33+0100,19.679718017578125,66.2139892578125,1288,25.3,50.0
2023-08-05T22:42:04+0100,70,2023-08-05T22:42:04+0100,19.661026000976562,66.16973876953125,1289,25.3,50.0
2023-08-05T22:42:34+0100,71,2023-08-05T22:42:34+0100,19.687728881835938,66.217041015625,1291,25.3,50.0
2023-08-05T22:43:05+0100,72,2023-08-05T22:43:05+0100,19.682388305664062,66.168212890625,1293,25.3,50.0
2023-08-05T22:43:35+0100,73,2023-08-05T22:43:35+0100,19.693069458007812,66.11480712890625,1293,25.3,50.0
2023-08-05T22:44:06+0100,74,2023-08-05T22:44:06+0100,19.679718017578125,66.16668701171875,1292,25.3,50.0
2023-08-05T22:44:36+0100,75,2023-08-05T22:44:36+0100,19.687728881835938,66.12396240234375,1294,25.3,50.0
2023-08-05T22:45:06+0100,76,2023-08-05T22:45:06+0100,19.698410034179688,66.10565185546875,1297,25.3,50.0
2023-08-05T22:45:37+0100,77,2023-08-05T22:45:37+0100,19.703750610351562,66.16668701171875,1303,25.3,50.0
2023-08-05T22:46:07+0100,78,2023-08-05T22:46:07+0100,19.677047729492188,66.14227294921875,1304,25.3,50.0
2023-08-05T22:46:38+0100,79,2023-08-05T22:46:38+0100,19.693069458007812,66.12701416015625,1307,25.3,50.0
2023-08-05T22:47:08+0100,80,2023-08-05T22:47:08+0100,19.68505859375,66.15753173828125,1327,25.3,50.0
2023-08-05T22:47:39+0100,81,2023-08-05T22:47:39+0100,19.722442626953125,66.1865234375,1329,25.3,50.0
2023-08-05T22:48:09+0100,82,2023-08-05T22:48:09+0100,19.693069458007812,66.1041259765625,1331,25.3,50.0
2023-08-05T22:48:40+0100,83,2023-08-05T22:48:40+0100,19.6636962890625,66.19415283203125,1335,25.3,50.0
2023-08-05T22:49:10+0100,84,2023-08-05T22:49:10+0100,19.679718017578125,66.22467041015625,1335,25.3,50.0
2023-08-05T22:49:41+0100,85,2023-08-05T22:49:41+0100,19.67437744140625,66.2109375,1336,25.3,50.0
2023-08-05T22:50:11+0100,86,2023-08-05T22:50:11+0100,19.682388305664062,66.14532470703125,1338,25.3,50.0
2023-08-05T22:50:41+0100,87,2023-08-05T22:50:41+0100,19.669036865234375,66.15142822265625,1338,25.3,50.0
